06-13 20:50:34.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589394, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:34.218 27331  7911 V Capacitor: callback: 72589394, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:34.228 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:34.377 24166 24189 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(com.oplus.camera) ==
06-13 20:50:34.467 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589395, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:34.467 27331  7911 V Capacitor: callback: 72589395, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:34.475 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:34.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589396, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:34.717 27331  7911 V Capacitor: callback: 72589396, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:34.726 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:34.966 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589397, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:34.967 27331  7911 V Capacitor: callback: 72589397, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:34.975 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:35.216  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:35.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589398, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:35.218 27331  7911 V Capacitor: callback: 72589398, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:35.229 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:35.467 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589399, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:35.468 27331  7911 V Capacitor: callback: 72589399, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:35.479 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:35.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589400, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:35.718 27331  7911 V Capacitor: callback: 72589400, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:35.728 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:35.966 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589401, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:35.967 27331  7911 V Capacitor: callback: 72589401, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:35.977 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:36.216 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589402, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:36.217 27331  7911 V Capacitor: callback: 72589402, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:36.229 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:36.467 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589403, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:36.468 27331  7911 V Capacitor: callback: 72589403, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:36.481 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:36.543  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:36.718 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589404, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:36.718 27331  7911 V Capacitor: callback: 72589404, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:36.729 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:36.967 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589405, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:36.968 27331  7911 V Capacitor: callback: 72589405, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:36.978 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:37.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589406, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:37.218 27331  7911 V Capacitor: callback: 72589406, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:37.229 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:37.469 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589407, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:37.470 27331  7911 V Capacitor: callback: 72589407, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:37.478 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:37.563  4647  4647 I StepApp_StepDataPreHandler: (main)onSensorChanged raw data: step=32898.0 state=3.0 minuteDelta=0.0 timestamp=628960297906699 steprun=21564.0 stepwalk=7830.0 formatted data: step=32898 state=3 timestamp=628960297906699 time=1781358637553 steprun=21564 stepwalk=7830
06-13 20:50:37.563  8590  8590 I StepApp_StepDataPreHandler: (main)onSensorChanged raw data: step=32898.0 state=3.0 minuteDelta=0.0 timestamp=628960297906699 steprun=21564.0 stepwalk=7830.0 formatted data: step=32898 state=3 timestamp=628960297906699 time=1781358637553 steprun=21564 stepwalk=7830
06-13 20:50:37.718 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589408, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:37.718 27331  7911 V Capacitor: callback: 72589408, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:37.725 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:37.968 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589409, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:37.968 27331  7911 V Capacitor: callback: 72589409, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:37.976 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:38.197  4908  5029 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(com.android.systemui) ==
06-13 20:50:38.215 10560  7136 W PTC.DISC.NetRegisterCentral: registerLanInfo failed. msg=Account not logged in desc=wlanAvailable(repeat=0)
06-13 20:50:38.215 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589410, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:38.215 27331  7911 V Capacitor: callback: 72589410, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:38.223 27504 27675 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(com.android.systemui) ==
06-13 20:50:38.225 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:38.238 10560 11310 D AudioManager: isBluetoothScoOn()=false, calling application:com.heytap.accessory
06-13 20:50:38.244 22848 22897 D AudioManager: isBluetoothScoOn()=false, calling application:com.heytap.accessory
06-13 20:50:38.262  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:38.467 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589411, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:38.468 27331  7911 V Capacitor: callback: 72589411, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:38.476 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:38.595 10816 11422 I 10816UMSHealthDataProvider_Travel: sportObserver onChange
06-13 20:50:38.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589412, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:38.717 27331  7911 V Capacitor: callback: 72589412, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:38.729 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:38.947  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:38.966 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589413, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:38.966 27331  7911 V Capacitor: callback: 72589413, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:38.973 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:39.131  3480  4315 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(system_server) ==
06-13 20:50:39.217 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589414, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:39.218 27331  7911 V Capacitor: callback: 72589414, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:39.231 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:39.466 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589415, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:39.467 27331  7911 V Capacitor: callback: 72589415, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:39.477 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:39.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589416, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:39.718 27331  7911 V Capacitor: callback: 72589416, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:39.729 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:39.967 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589417, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:39.968 27331  7911 V Capacitor: callback: 72589417, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:39.978 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:40.059  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:40.062  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:40.149  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:40.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589418, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:40.219 27331  7911 V Capacitor: callback: 72589418, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:40.227 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:40.468 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589419, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:40.468 27331  7911 V Capacitor: callback: 72589419, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:40.475 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:40.701  8157  8754 E NDSF.Server.QueryHostWorker: CloudConfig throwable:未匹配到符合条件的数据 未匹配到符合条件的数据 [com.heytap.nearx.cloudconfig.impl.ObservableQueryExecutor$queryEntities$1.invoke(SourceFile:3), com.heytap.nearx.cloudconfig.impl.ObservableQueryExecutor$queryEntities$1.invoke(SourceFile:1), com.heytap.nearx.cloudconfig.observable.Observable$map$1$call$1.invoke(SourceFile:2), com.heytap.nearx.cloudconfig.observable.Observable$map$1$call$1.invoke(SourceFile:1), com.heytap.nearx.cloudconfig.observable.RealSubscriber.invoke(SourceFile:2), com.heytap.nearx.cloudconfig.observable.RealSubscriber.invoke(SourceFile:1), com.heytap.nearx.cloudconfig.observable.Observable$Companion.safeInvoke(Unknown Source:4), com.heytap.nearx.cloudconfig.observable.Observable$Companion.access$safeInvoke(Unknown Source:0), com.heytap.nearx.cloudconfig.observable.Observable$observeOn$1$call$1$1.run(Unknown Source:8), java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1154), java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:652), java.lang.Thread.run(Thread.java:1564)]
06-13 20:50:40.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589420, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:40.717 27331  7911 V Capacitor: callback: 72589420, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:40.720 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:40.968 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589421, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:40.968 27331  7911 V Capacitor: callback: 72589421, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:40.975 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:41.215 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589422, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:41.215 27331  7911 V Capacitor: callback: 72589422, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:41.218 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:41.228  1722  9292 E         : DNS_CACHE: hanle request << lookupdns: hostname:mdp-appconf-row.heytapdl.com, servername:^, ai_flags:1024, ai_family:0, ai_socktype:1, ai_protocol:0, netid:0, uid:10111
06-13 20:50:41.228  4917  8769 D DNS_CACHE: oplus_oplus_getaddrinfo_proxy lookup from netd: hostname:mdp-appconf-row.heytapdl.com, servname:(null) uid: 10111, result_code:408, res = 0x0, found = 0
06-13 20:50:41.230  1722  9292 E         : DNS_CACHE: hanle request << lookupdns: hostname:mdp-appconf-row.heytapdl.com, servername:^, ai_flags:1024, ai_family:0, ai_socktype:1, ai_protocol:0, netid:0, uid:10111
06-13 20:50:41.231  4917  8771 D DNS_CACHE: oplus_oplus_getaddrinfo_proxy lookup from netd: hostname:mdp-appconf-row.heytapdl.com, servname:(null) uid: 10111, result_code:408, res = 0x0, found = 0
06-13 20:50:41.259  3480  3580 W QosScheduler: executeSceneQosStrategy failed! qos feature no enable
06-13 20:50:41.274  1863  4530 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(vendor.qti.camera.provider-service_64) ==
06-13 20:50:41.274  1863  4530 I CamX    : [ALWAYS_ON  ] opluscamxhwinterface.cpp:227 LoadOPPackageName() [OP_EXT] mClientPackageName:com.aiunit.aon OPCamera: com.oplus.camera,CamEngineerMode: com.oplus.engineercamera ctsCamera:android.camera.cts ctsVerifier:com.android.cts.verifier m_isGSIBuild:0 m_isOKIBuild:0 m_isThirdAppUseAFMultiWindow 0 m_isScanner:0  m_activityName  ULLtelegram.ui.LaunchActivitytivityV2inActivityomposerActivity
06-13 20:50:41.297  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:41.306  1724  1744 W libincident: Failed to fetch OCenter service.
06-13 20:50:41.318 32331  8763 E com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/fastrpc_apps_user.c:3780: Error 0xd: open_shell failed for domain 3 search paths used are /dsp/, /vendor/dsp/, /vendor/dsp/xdsp/ (errno Permission denied)
06-13 20:50:41.322  1863  4530 I CamX    : [ALWAYS_ON  ] opluscamxhwinterface.cpp:227 LoadOPPackageName() [OP_EXT] mClientPackageName:com.aiunit.aon OPCamera: com.oplus.camera,CamEngineerMode: com.oplus.engineercamera ctsCamera:android.camera.cts ctsVerifier:com.android.cts.verifier m_isGSIBuild:0 m_isOKIBuild:0 m_isThirdAppUseAFMultiWindow 0 m_isScanner:0  m_activityName  ULLtelegram.ui.LaunchActivitytivityV2inActivityomposerActivity
06-13 20:50:41.323  1863  4530 E ChiX    : [ERROR][CORE   ] pluginbase.cpp:1828 InitModeDescriptor() [VideoASD] Get videoASDMode failed
06-13 20:50:41.325 10417 14378 I oplus_nfc: [INFO] NfcNdkAttach : GetEnv failed, ret = -2, env = 0x7527f7f570
06-13 20:50:41.347 10417 14378 I oplus_nfc: [INFO] NfcNdkAttach : GetEnv failed, ret = -2, env = 0x7527f7f590
06-13 20:50:41.384  1863  8807 E CamX    : [ERROR][NCS    ] camxncsintfqsee.cpp:2465 FillCap() Sensor 33 probe failed during boot
06-13 20:50:41.384  1863  8807 E CamX    : [ERROR][NCS    ] camxncsintfqsee.cpp:2465 FillCap() Sensor 36 probe failed during boot
06-13 20:50:41.389 32331  8789 W com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/apps_std_imp.c:1184: Warning: apps_std_fopen_with_env_fd failed with 0xd for path /vendor/dsp/cdsp/./libc++.so.1 name ./libc++.so.1 (No such file or directory)
06-13 20:50:41.389 32331  8789 E com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/mod_table.c:863: Error 0xd: open_mod_table_handle_invoke failed for handle:0xc0138db8, sc:0x1f050100
06-13 20:50:41.389 32331  8789 W com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/apps_std_imp.c:1055: Warning: apps_std_fopen_with_env failed with 0x2 for libc++.so.1 (No such file or directory)
06-13 20:50:41.389 32331  8789 E com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/mod_table.c:863: Error 0x2: open_mod_table_handle_invoke failed for handle:0xc0138db8, sc:0x13050100
06-13 20:50:41.399 32331  8789 W com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/apps_std_imp.c:1184: Warning: apps_std_fopen_with_env_fd failed with 0xd for path /vendor/dsp/cdsp/./libc++abi.so.1 name ./libc++abi.so.1 (No such file or directory)
06-13 20:50:41.399 32331  8789 E com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/mod_table.c:863: Error 0xd: open_mod_table_handle_invoke failed for handle:0xc0138db8, sc:0x1f050100
06-13 20:50:41.399 32331  8789 W com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/apps_std_imp.c:1055: Warning: apps_std_fopen_with_env failed with 0x2 for libc++abi.so.1 (No such file or directory)
06-13 20:50:41.399 32331  8789 E com.aiunit.aon: vendor/qcom/proprietary/adsprpc/src/mod_table.c:863: Error 0x2: open_mod_table_handle_invoke failed for handle:0xc0138db8, sc:0x13050100
